Equal_Reserve,Modeled_RDI,RDI70_Boundary
0.6825000000000001,0.6636111111111102,0.7445
0.683,0.6639444444444434,0.7445
0.6835,0.6642777777777767,0.7445
0.684,0.66461111111111,0.7445
0.6845000000000001,0.6648333333333322,0.7445
0.685,0.6651666666666655,0.7445
0.6855,0.6654999999999988,0.7445
0.686,0.6658333333333321,0.7445
0.6865000000000001,0.6661666666666654,0.7445
0.687,0.6663888888888876,0.7445
0.6875,0.6667222222222209,0.7445
0.6880000000000001,0.6670555555555542,0.7445
0.6885,0.6673888888888875,0.7445
0.6890000000000001,0.6676666666666652,0.7445
0.6895,0.667944444444443,0.7445
0.69,0.6682777777777763,0.7445
0.6905,0.6686111111111096,0.7445
0.6910000000000001,0.6689444444444429,0.7445
0.6915,0.6692777777777762,0.7445
0.692,0.6696111111111095,0.7445
0.6925,0.6699444444444428,0.7445
0.6930000000000001,0.6701666666666649,0.7445
0.6935,0.6704999999999982,0.7445
0.694,0.6708333333333315,0.7445
0.6945,0.6710555555555537,0.7445
0.6950000000000001,0.671388888888887,0.7445
0.6955,0.6717222222222203,0.7445
0.696,0.6720555555555536,0.7445
0.6965,0.6723333333333313,0.7445
0.6970000000000001,0.6726111111111092,0.7445
0.6975,0.6729444444444425,0.7445
0.698,0.6732777777777758,0.7445
0.6985,0.673611111111109,0.7445
0.6990000000000001,0.6739444444444423,0.7445
0.6995,0.6741666666666645,0.7445
0.7,0.6744999999999978,0.7445
0.7005,0.67472222222222,0.7445
0.7010000000000001,0.6750555555555533,0.7445
0.7015,0.6753888888888866,0.7445
0.702,0.6756666666666643,0.7445
0.7025,0.6759444444444421,0.7445
0.7030000000000001,0.6762777777777754,0.7445
0.7035,0.6766111111111087,0.7445
0.704,0.676944444444442,0.7445
0.7045,0.6772777777777753,0.7445
0.7050000000000001,0.6774999999999974,0.7445
0.7055,0.6778333333333307,0.7445
0.706,0.678055555555553,0.7445
0.7065,0.6783888888888863,0.7445
0.7070000000000001,0.6787222222222196,0.7445
0.7075,0.6789444444444418,0.7445
0.708,0.6792777777777751,0.7445
0.7085,0.6796111111111084,0.7445
0.7090000000000001,0.6799444444444417,0.7445
0.7095,0.6801666666666638,0.7445
0.71,0.6804999999999971,0.7445
0.7105,0.6808333333333304,0.7445
0.7110000000000001,0.6810555555555526,0.7445
0.7115,0.6813888888888859,0.7445
0.712,0.6816666666666636,0.7445
0.7125,0.6819444444444415,0.7445
0.7130000000000001,0.6822777777777748,0.7445
0.7135,0.6826111111111081,0.7445
0.714,0.6828333333333302,0.7445
0.7145,0.6831666666666635,0.7445
